"","Age_DPF","model","ShapiroWilk","ResidNorm","Variance","HomogVar","DF.num","DF.denom","Tstat","P_val","SigDif","Effsize","NA","About"
"1",93,"Welchs T test, equal variance","0.659529794485424; 0.754756991814435","YES",0.851817998869221,"YES","6","NA",5.12134804230743,0.00108767940944628,"YES",3.62,NA,"Somatic: two pCO2 bfactors + mean data"
"2",165,"Wilcoxon rank sum exact test","0.0422556109242545; 0.847994332114872","NO",0.797427386587782,"YES","NA","NA",7,0.885714285714286,"NO",0.102,NA,"Somatic: two pCO2 bfactors + mean data"
"3",196,"Wilcoxon rank sum exact test","0.0250468199772141; 0.868407890547357","NO",0.126589170303082,"YES","NA","NA",20,0.62004662004662,"NO",0.154,NA,"Somatic: two pCO2 bfactors + mean data"
"4",220,"Welchs T test, equal variance","0.408581754298078; 0.643630221181719","YES",0.0690044371647005,"YES","9","NA",-0.950002638942525,0.816538648968711,"NO",0.575,NA,"Somatic: two pCO2 bfactors + mean data"
"5",225,"Welchs T test, equal variance","0.770896234791536; 0.0631383047732145","YES",0.446882703999493,"YES","10","NA",0.805979196792998,0.219500305328099,"NO",0.465,NA,"Somatic: two pCO2 bfactors + mean data"
"6",93,"Welchs T test, equal variance","0.887751023242878; 0.854026003061966","YES",0.493145758474493,"YES","6","NA",-0.0200988322690399,0.50769187761751,"NO",0.0142,NA,"Somatic: one bfactor + mean data"
"7",165,"Welchs T test, equal variance","0.150103865456461; 0.534098107278375","YES",0.463237626173477,"YES","6","NA",-1.90335778642743,0.947161655033205,"NO",1.35,NA,"Somatic: one bfactor + mean data"
"8",196,"Wilcoxon rank sum exact test","0.0138207473035064; 0.890501116356299","NO",0.103580200772434,"YES","NA","NA",23,0.901515151515152,"NO",0.0512,NA,"Somatic: one bfactor + mean data"
"9",220,"Welchs T test, equal variance","0.320911141041456; 0.656910470901005","YES",0.149343669789987,"YES","9","NA",-0.523252635139656,0.693282078469743,"NO",0.317,NA,"Somatic: one bfactor + mean data"
"10",225,"Wilcoxon rank sum exact test","0.971492929283697; 0.0398058590978192","NO",0.603751903837531,"YES","NA","NA",32,0.025974025974026,"YES",0.647,NA,"Somatic: one bfactor + mean data"
"11",93,"Welchs T test, equal variance","0.395775959488906; 0.340039544305115","YES",0.0505333609824757,"YES","6","NA",0.101435514516973,0.461254796336792,"NO",0.0717,NA,"Somatic: raw, NO BFACTOR + mean data"
"12",165,"Welchs T test, equal variance","0.6621575477767; 0.277011603893019","YES",0.268452118677997,"YES","6","NA",-0.306416328204902,0.615178842121978,"NO",0.217,NA,"Somatic: raw, NO BFACTOR + mean data"
"13",196,"Welchs T test, equal variance","0.208324534195168; 0.677831047567907","YES",0.56431688987412,"YES","12","NA",1.35777673862461,0.0997591031488375,"NO",0.726,NA,"Somatic: raw, NO BFACTOR + mean data"
"14",220,"Welchs T test, equal variance","0.403409772230221; 0.665510274792982","YES",0.150163578073469,"YES","9","NA",-0.954687638560317,0.817663488627467,"NO",0.578,NA,"Somatic: raw, NO BFACTOR + mean data"
"15",225,"Welchs T test, equal variance","0.947203641864661; 0.309083454898154","YES",0.0651933485324687,"YES","10","NA",2.11341051654652,0.0303464715582469,"YES",1.22,NA,"Somatic: raw, NO BFACTOR + mean data"
