"","Age_DPF","model","ShapiroWilk","ResidNorm","Variance","HomogVar","DF.num","DF.denom","Tstat","P_val","SigDif","Effsize","NA","About"
"1",92,"Wilcoxon rank sum exact test","0.403454373812482; 0.0266672854819285","NO",0.174055418638769,"YES","NA","NA",16,0.0285714285714286,"YES",0.816,NA,"Tissue: raw, NO BFACTOR + mean data"
"2",129,"Welchs T test, equal variance","0.4546569424137; 0.240897956020488","YES",0.320606654011501,"YES","6","NA",-1.35419025005534,0.887773941139596,"NO",0.958,NA,"Tissue: raw, NO BFACTOR + mean data"
"3",191,"Welchs T test, equal variance","0.450151307633192; 0.752345487289218","YES",0.0898249489739815,"YES","6","NA",1.00705615483725,0.176389866595668,"NO",0.712,NA,"Tissue: raw, NO BFACTOR + mean data"
"4",219,"Welchs T test, equal variance","0.579461382847024; 0.782659802393255","YES",0.81476509039706,"YES","6","NA",-4.74036918287519,0.998404891545888,"NO",3.35,NA,"Tissue: raw, NO BFACTOR + mean data"
"5",233,"Welchs T test, equal variance","0.771209631063699; 0.376391706434558","YES",0.532447600412684,"YES","6","NA",3.29688278579883,0.00823588375967748,"YES",2.33,NA,"Tissue: raw, NO BFACTOR + mean data"
"6",245,"Welchs T test, equal variance","0.27433289885042; 0.51599245633021","YES",0.0994627220806407,"YES","6","NA",-2.71536828228417,0.982571727354179,"NO",1.92,NA,"Tissue: raw, NO BFACTOR + mean data"
"7",274,"Welchs T test, equal variance","0.379646393320298; 0.870911584846986","YES",0.806368881893944,"YES","6","NA",1.62194353136682,0.0779710640950379,"NO",1.15,NA,"Tissue: raw, NO BFACTOR + mean data"
"8",304,"Welchs T test, equal variance","0.247967614887846; 0.154792144484526","YES",0.298236037170842,"YES","6","NA",-0.236584605846268,0.589575456809829,"NO",0.167,NA,"Tissue: raw, NO BFACTOR + mean data"
"9",338,"Welchs T test, equal variance","0.763248166434425; 0.549865879752958","YES",0.611331529584078,"YES","6","NA",1.1753454266701,0.142190191656058,"NO",0.831,NA,"Tissue: raw, NO BFACTOR + mean data"
"10",92,"Welchs T test, equal variance","0.392535914567302; 0.360125096703451","YES",0.298106098122243,"YES","6","NA",-5.14194106791338,0.998934015518998,"NO",3.64,NA,"Tissue: one bfactor + mean data"
"11",129,"Welchs T test, equal variance","0.173376968228114; 0.726179829901228","YES",0.718246849084074,"YES","6","NA",-0.386093985575083,0.643626731721888,"NO",0.273,NA,"Tissue: one bfactor + mean data"
"12",191,"Wilcoxon rank sum exact test","0.112192335366182; 0.0333923802260186","NO",0.446487411604808,"YES","NA","NA",6,0.685714285714286,"NO",0.204,NA,"Tissue: one bfactor + mean data"
"13",219,"Welchs T test, equal variance","0.306311961910143; 0.102861363473238","YES",0.740958457367559,"YES","6","NA",-3.20701496359321,0.990781873595225,"NO",2.27,NA,"Tissue: one bfactor + mean data"
"14",233,"Welchs T test, equal variance","0.0922802923228487; 0.985562868212598","YES",0.174595660728702,"YES","6","NA",-0.293582299189317,0.610516279769567,"NO",0.208,NA,"Tissue: one bfactor + mean data"
